oem,model,rssi correction (android rssi + rssi correction = iphone rssi),tx (as iphone would report for same power),has direct measurement
Sony,G3226,3,-38,no
Sony,G3311,0,-24,no
Sony,G3312,0,-24,no
Sony,G3313,0,-24,yes
Sony,G3412,-2,-30,no
Sony,G3416,-2,-30,no
Sony,G3421,-2,-30,no
Sony,G3423,-2,-30,no
Sony,G3426,-2,-30,no
Sony,G8141,0,-29,no
Sony,G8142,1,-23,yes
Sony,G8188,0,-29,no
Sony,G8231,-6,-34,no
Sony,G8232,-5,-36,yes
Sony,G8341,5,-33,yes
Sony,G8342,1,-31,yes
Sony,G8343,0,-29,no
Sony,G8441,3,-26,yes
Sony,H3113,-2,-30,no
Sony,H3123,-2,-30,no
Sony,H3133,-2,-30,no
Sony,H3213,-2,-30,no
Sony,H3223,-2,-30,no
Sony,H3311,-2,-30,no
Sony,H3321,-2,-30,no
Sony,H3413,-2,-30,no
Sony,H4113,-2,-30,no
Sony,H4133,-2,-30,no
Sony,H4213,-2,-30,no
Sony,H4233,-2,-30,no
Sony,H4311,-2,-30,no
Sony,H4331,-2,-30,no
Sony,H4413,-2,-30,no
Sony,H4493,-2,-30,no
Sony,H8116,-2,-30,no
Sony,H8166,-2,-30,no
Sony,H8216,-6,-28,yes
Sony,H8266,-1,-31,yes
Sony,H8276,-4,-30,no
Sony,H8296,-5,-30,yes
Sony,H8314,-2,-36,yes
Sony,H8324,-6,-24,yes
Sony,H8416,5,-36,yes
Sony,H9436,6,-36,no
Sony,H9493,6,-36,no
Sony,I3113,-2,-30,no
Sony,I3123,-2,-30,no
Sony,I3213,0,-32,no
Sony,I3223,0,-32,no
Sony,I3312,-2,-30,no
Sony,I4113,-2,-30,no
Sony,I4193,-2,-30,no
Sony,I4213,0,-32,yes
Sony,I4293,0,-32,no
Sony,I4312,-2,-30,no
Sony,I4332,-2,-30,no
Sony,Internet TV,-2,-30,no
Sony,Internet TV Box,-2,-30,no
Sony,J3173,-2,-30,no
Sony,J8110,-2,-30,no
Sony,J8170,-2,-30,no
Sony,J8210,-2,-30,no
Sony,J8270,-2,-30,no
Sony,J9110,-2,-30,no
Sony,J9150,-2,-30,no
Sony,J9180,-2,-30,no
Sony,J9210,-2,-30,no
Sony,L35h,-2,-30,no
Sony,L36h,-2,-30,no
Sony,L39h,-2,-30,no
Sony,L39t,-2,-30,no
Sony,L39u,-2,-30,no
Sony,LT18i,-2,-30,no
Sony,LT22i,-2,-30,no
Sony,LT25i,-2,-30,no
Sony,LT26i,-2,-30,no
Sony,LT26ii,-2,-30,no
Sony,LT26w,-2,-30,no
Sony,LT28h,-2,-30,no
Sony,LT28i,-2,-30,no
Sony,LT29i,-2,-30,no
Sony,LT30a,-2,-30,no
Sony,LT30p,-2,-30,no
Sony,M35h,-2,-30,no
Sony,M35t,-2,-30,no
Sony,M51w,-2,-30,no
Sony,MK16i,-2,-30,no
Sony,MT25i,-2,-30,no
Sony,MT27i,-2,-30,no
Sony,NSZ-GS7/GX70,-2,-30,no
Sony,NSZ-GU1,-2,-30,no
Sony,NW-Z1000Series,-2,-30,no
Sony,NWZ-Z1000Series,-2,-30,no
Sony,R800a,-2,-30,no
Sony,R800i,-2,-30,no
Sony,SGP311,-2,-30,no
Sony,SGP312,-2,-30,no
Sony,SGP321,-2,-30,no
Sony,SGP351,-2,-30,no
Sony,SGP412,-2,-30,no
Sony,SGP511,-2,-30,no
Sony,SGP512,-2,-30,no
Sony,SGP521,-2,-30,no
Sony,SGP551,-2,-30,no
Sony,SGP561,-2,-30,no
Sony,SGP611,-2,-30,no
Sony,SGP612,-2,-30,no
Sony,SGP621,-2,-30,no
Sony,SGP641,-2,-30,no
Sony,SGP712,-2,-30,no
Sony,SGP771,-2,-30,no
Sony,SGPT12,-2,-30,no
Sony,SGPT13,-2,-30,no
Sony,SK17a,-2,-30,no
Sony,SO-01F,-2,-30,no
Sony,SO-01G,-2,-30,no
Sony,SO-01H,-3,-18,no
Sony,SO-01J,-3,-36,yes
Sony,SO-01K,0,-29,no
Sony,SO-01L,6,-36,no
Sony,SO-01M,-2,-30,no
Sony,SO-02E,-2,-30,no
Sony,SO-02F,-2,-30,no
Sony,SO-02G,-2,-30,no
Sony,SO-02H,-2,-30,no
Sony,SO-02J,-2,-30,no
Sony,SO-02K,3,-26,no
Sony,SO-02L,-2,-30,no
Sony,SO-03D,-2,-30,no
Sony,SO-03F,-2,-30,no
Sony,SO-03G,-2,-30,no
Sony,SO-03H,-2,-30,no
Sony,SO-03J,-6,-33,yes
Sony,SO-03K,-4,-30,no
Sony,SO-03L,-2,-30,no
Sony,SO-04E,-2,-30,no
Sony,SO-04F,-2,-30,no
Sony,SO-04G,-2,-30,no
Sony,SO-04H,-10,-32,no
Sony,SO-04J,-1,-35,yes
Sony,SO-04K,-2,-30,no
Sony,SO-05F,-2,-30,no
Sony,SO-05G,-2,-30,no
Sony,SO-05K,-4,-30,no
Sony,SO-51A,-2,-30,no
Sony,SOG01,-2,-30,no
Sony,SOL23,-2,-30,no
Sony,SOL24,-2,-30,no
Sony,SOL25,-2,-30,no
Sony,SOL26,-2,-30,no
Sony,SOT21,-2,-30,no
Sony,SOT31,-2,-30,no
Sony,SOV31,-2,-30,no
Sony,SOV32,-3,-18,no
Sony,SOV33,-10,-31,yes
Sony,SOV34,-4,-34,yes
Sony,SOV35,-6,-34,no
Sony,SOV36,-2,-30,yes
Sony,SOV37,-4,-30,no
Sony,SOV38,-2,-30,no
Sony,SOV39,6,-36,no
Sony,SOV40,-2,-30,no
Sony,SOV41,-2,-30,no
Sony,SOV42,-2,-30,no
Sony,SOV42-u,-2,-30,no
Sony,ST17i,-2,-30,no
Sony,ST18i,-2,-30,no
Sony,ST21a,-2,-30,no
Sony,ST21a2,-2,-30,no
Sony,ST21i,-2,-30,no
Sony,ST21i2,-2,-30,no
Sony,ST23a,-2,-30,no
Sony,ST23i,-2,-30,no
Sony,ST25a,-2,-30,no
Sony,ST25i,-2,-30,no
Sony,ST26a,-2,-30,no
Sony,ST26i,-2,-30,no
Sony,ST27a,-2,-30,no
Sony,ST27i,-2,-30,no
Sony,SmartWatch 3,-2,-30,no
Sony,Sony Tablet P,-2,-30,no
Sony,Sony Tablet S,-2,-30,no
Sony,WALKMAN,-2,-30,no
Sony,WT19a,-2,-30,no
Sony,WT19i,-2,-30,no
Sony,XL39h,-2,-30,no
Sony,XQ-AD51,-2,-30,no
Sony,XQ-AD52,-2,-30,no
Sony,XQ-AU52,-2,-30,no
TCL,5033E,1,-35,no
TCL,5086D,1,-35,no
TCL,5101A,1,-35,no
TCL,5101J,1,-35,no
TCL,5102I,1,-35,no
TCL,5102M,1,-35,no
TCL,5107G,1,-35,no
TCL,5107J,1,-35,no
TCL,5124J,1,-35,no
TCL,5128A,1,-35,no
TCL,5128Y,1,-35,no
TCL,5129A,1,-35,no
TCL,5129Y,1,-35,no
TCL,5130I,1,-35,no
TCL,5130J,1,-35,no
TCL,5133A,1,-35,no
TCL,5148A,1,-35,no
TCL,5148I,1,-35,no
TCL,5152D,1,-35,no
TCL,5153A,1,-35,no
TCL,5153K,1,-35,no
TCL,5158A,1,-35,no
TCL,5159A,1,-35,yes
TCL,5159J,1,-35,no
TCL,5161A,1,-35,no
TCL,5161K,1,-35,no
TCL,5186A,1,-35,no
TCL,5186D,1,-35,no
TCL,5199I,1,-35,no
TCL,8093,1,-35,no
TCL,8167,1,-35,no
TCL,8182,1,-35,no
TCL,BPL TV,1,-35,no
TCL,BeyondTV,1,-35,no
TCL,BeyondTV2,1,-35,no
TCL,BeyondTV5,1,-35,no
TCL,MICROMAX TV,1,-35,no
TCL,PANASONIC TV,1,-35,no
TCL,Percee TV,1,-35,no
TCL,SANYO TV,1,-35,no
TCL,T770B,1,-35,no
TCL,T770H,1,-35,no
TCL,T780H,1,-35,no
TCL,T799B,1,-35,no
TCL,T799H,1,-35,no
TCL,UnionTV,1,-35,no
TCL,movo,1,-35,no
TCL,movo_la,1,-35,no
Tecno,DP10A,-9,-33,no
Tecno,DP10APro,-9,-33,no
Tecno,DP7CPRO,-9,-33,no
Tecno,DP7CPro-SGA1,-9,-33,no
Tecno,DP8D,-9,-33,no
Tecno,H7S,-9,-33,no
Tecno,PTM-Z-mini,-9,-33,no
Tecno,Phantom6,-9,-33,no
Tecno,Phantom6-Plus,-9,-33,no
Tecno,Phantom6S,-9,-33,no
Tecno,TECNO AB7,-9,-33,no
Tecno,TECNO AX8,-9,-33,no
Tecno,TECNO AX8S,-9,-33,no
Tecno,TECNO B1,-9,-33,no
Tecno,TECNO B1S,-9,-33,no
Tecno,TECNO B1f,-9,-33,no
Tecno,TECNO B1p,-9,-33,no
Tecno,TECNO BA2,-9,-33,no
Tecno,TECNO BB2,-9,-33,no
Tecno,TECNO BB4,-9,-33,no
Tecno,TECNO BB4k,-9,-33,no
Tecno,TECNO CA6,-9,-33,no
Tecno,TECNO CA6S,-9,-33,no
Tecno,TECNO CA7,-9,-33,no
Tecno,TECNO CA8,-9,-33,no
Tecno,TECNO CA8S,-9,-33,no
Tecno,TECNO CB7,-9,-33,no
Tecno,TECNO CB7j,-9,-33,no
Tecno,TECNO CC6,-9,-33,no
Tecno,TECNO CC7,-9,-33,no
Tecno,TECNO CC7S,-9,-33,no
Tecno,TECNO CC9,-9,-33,no
Tecno,TECNO CD6,-9,-33,no
Tecno,TECNO CD7,-9,-33,no
Tecno,TECNO CD8,-9,-33,no
Tecno,TECNO CD8j,-9,-33,no
Tecno,TECNO CF7,-9,-33,no
Tecno,TECNO CF7S,-9,-33,no
Tecno,TECNO CF7k,-9,-33,no
Tecno,TECNO CF8,-9,-33,no
Tecno,TECNO CX Air,-9,-33,no
Tecno,TECNO Camon CX,-9,-33,no
Tecno,TECNO Camon CXS,-9,-33,no
Tecno,TECNO DP10A,-9,-33,no
Tecno,TECNO F1,-9,-33,no
Tecno,TECNO F2,-9,-33,no
Tecno,TECNO F2LTE,-9,-33,no
Tecno,TECNO F3,-9,-33,no
Tecno,TECNO F4,-9,-33,no
Tecno,TECNO F4 Pro,-9,-33,no
Tecno,TECNO H5S,-9,-33,no
Tecno,TECNO IA5,-9,-33,no
Tecno,TECNO ID3k,-9,-33,no
Tecno,TECNO ID5,-9,-33,no
Tecno,TECNO ID5a,-9,-33,no
Tecno,TECNO ID5b,-9,-33,no
Tecno,TECNO ID6,-9,-33,no
Tecno,TECNO IN1,-9,-33,no
Tecno,TECNO IN1 Pro,-9,-33,no
Tecno,TECNO IN2,-9,-33,no
Tecno,TECNO IN3,-9,-33,no
Tecno,TECNO IN5,-9,-33,no
Tecno,TECNO IN6,-9,-33,no
Tecno,TECNO K7,-9,-33,no
Tecno,TECNO K8,-9,-33,no
Tecno,TECNO K9,-9,-33,no
Tecno,TECNO KA6,-9,-33,no
Tecno,TECNO KA7,-9,-33,no
Tecno,TECNO KA7O,-9,-33,no
Tecno,TECNO KA9,-9,-33,no
Tecno,TECNO KB2,-9,-33,no
Tecno,TECNO KB2h,-9,-33,no
Tecno,TECNO KB2j,-9,-33,no
Tecno,TECNO KB3,-9,-33,no
Tecno,TECNO KB7,-9,-33,no
Tecno,TECNO KB7j,-9,-33,no
Tecno,TECNO KB8,-9,-33,yes
Tecno,TECNO KC1,-9,-33,no
Tecno,TECNO KC1j,-9,-33,no
Tecno,TECNO KC2,-9,-33,no
Tecno,TECNO KC2j,-9,-33,no
Tecno,TECNO KC3,-9,-33,no
Tecno,TECNO KC6,-9,-33,no
Tecno,TECNO KC6S,-9,-33,no
Tecno,TECNO KC8,-9,-33,no
Tecno,TECNO KC8S,-9,-33,no
Tecno,TECNO KD6,-9,-33,no
Tecno,TECNO KD6a,-9,-33,no
Tecno,TECNO KD7,-9,-33,no
Tecno,TECNO KD7h,-9,-33,no
Tecno,TECNO L8 Lite,-9,-33,no
Tecno,TECNO L9,-9,-33,no
Tecno,TECNO L9 Plus,-9,-33,no
Tecno,TECNO LA6,-9,-33,no
Tecno,TECNO LA7,-9,-33,no
Tecno,TECNO LA7 Pro,-9,-33,no
Tecno,TECNO LB6,-9,-33,no
Tecno,TECNO LB7,-9,-33,no
Tecno,TECNO LC6,-9,-33,no
Tecno,TECNO LC6a,-9,-33,no
Tecno,TECNO LC7,-9,-33,no
Tecno,TECNO LC7S,-9,-33,no
Tecno,TECNO LC8,-9,-33,no
Tecno,TECNO M3S,-9,-33,no
Tecno,TECNO N5S,-9,-33,no
Tecno,TECNO N8,-9,-33,no
Tecno,TECNO P5S,-9,-33,no
Tecno,TECNO P701,-9,-33,no
Tecno,TECNO P702,-9,-33,no
Tecno,TECNO P702A,-9,-33,no
Tecno,TECNO P702AS,-9,-33,no
Tecno,TECNO P703,-9,-33,no
Tecno,TECNO P904,-9,-33,no
Tecno,TECNO PP7E-DLA1,-9,-33,no
Tecno,TECNO PP7E-SLA1,-9,-33,no
Tecno,TECNO PhonePad 3,-9,-33,no
Tecno,TECNO R6,-9,-33,no
Tecno,TECNO R6S,-9,-33,no
Tecno,TECNO R8O,-9,-33,no
Tecno,TECNO R8S,-9,-33,no
Tecno,TECNO RA6,-9,-33,no
Tecno,TECNO RA6S,-9,-33,no
Tecno,TECNO RA7,-9,-33,no
Tecno,TECNO RA8,-9,-33,no
Tecno,TECNO RB6S,-9,-33,no
Tecno,TECNO RB7S,-9,-33,no
Tecno,TECNO RB8S,-9,-33,no
Tecno,TECNO S1,-9,-33,no
Tecno,TECNO S1 Lite,-9,-33,no
Tecno,TECNO S1 Pro,-9,-33,no
Tecno,TECNO S1E Pro,-9,-33,no
Tecno,TECNO S1M,-9,-33,no
Tecno,TECNO S6,-9,-33,no
Tecno,TECNO S6S,-9,-33,no
Tecno,TECNO SA1,-9,-33,no
Tecno,TECNO SA1S Pro,-9,-33,no
Tecno,TECNO SA2S,-9,-33,no
Tecno,TECNO SA6,-9,-33,no
Tecno,TECNO SA6S,-9,-33,no
Tecno,TECNO SA7S,-9,-33,no
Tecno,TECNO SC7S,-9,-33,no
Tecno,TECNO W1,-9,-33,no
Tecno,TECNO W2,-9,-33,no
Tecno,TECNO W3 Pro,-9,-33,no
Tecno,TECNO W5 Lite,-9,-33,no
Tecno,TECNO WX3,-9,-33,no
Tecno,TECNO WX3F LTE,-9,-33,no
Tecno,TECNO WX3LTE,-9,-33,no
Tecno,TECNO WX3P,-9,-33,no
Tecno,TECNO WX4,-9,-33,no
Tecno,TECNO WX4 Pro,-9,-33,no
Tecno,TECNO WX4 Pro S,-9,-33,no
Tecno,TECNO i3,-9,-33,no
Tecno,TECNO i3 Pro,-9,-33,no
Tecno,TECNO i5,-9,-33,no
Tecno,TECNO i5 Pro,-9,-33,no
Tecno,TECNO i7,-9,-33,no
Tecno,TECNO-A7S,-9,-33,no
Tecno,TECNO-C5,-9,-33,no
Tecno,TECNO-C7,-9,-33,no
Tecno,TECNO-C8,-9,-33,no
Tecno,TECNO-C9,-9,-33,no
Tecno,TECNO-C9S,-9,-33,no
Tecno,TECNO-J5,-9,-33,no
Tecno,TECNO-J7,-9,-33,no
Tecno,TECNO-J8,-9,-33,no
Tecno,TECNO-L5,-9,-33,no
Tecno,TECNO-L6,-9,-33,no
Tecno,TECNO-L8,-9,-33,no
Tecno,TECNO-L8Plus,-9,-33,no
Tecno,TECNO-M6S,-9,-33,no
Tecno,TECNO-N2,-9,-33,no
Tecno,TECNO-N2S,-9,-33,no
Tecno,TECNO-N6,-9,-33,no
Tecno,TECNO-N6S,-9,-33,no
Tecno,TECNO-N8,-9,-33,no
Tecno,TECNO-N8R,-9,-33,no
Tecno,TECNO-N8S,-9,-33,no
Tecno,TECNO-N9,-9,-33,no
Tecno,TECNO-N9S,-9,-33,no
Tecno,TECNO-PHANTOM5,-9,-33,no
Tecno,TECNO-W3,-9,-33,no
Tecno,TECNO-W3LTE,-9,-33,no
Tecno,TECNO-W5,-9,-33,no
Tecno,TECNO-Y2,-9,-33,no
Tecno,TECNO-Y3,-9,-33,no
Tecno,TECNO-Y3+,-9,-33,no
Tecno,TECNO-Y3S,-9,-33,no
Tecno,TECNO-Y4,-9,-33,no
Tecno,TECNO-Y5,-9,-33,no
Tecno,TECNO-Y6,-9,-33,no
Tecno,TECNO_W4,-9,-33,no
Vivo,I1927,0,-28,no
Vivo,I1928,0,-28,no
Vivo,V1730EA,0,-28,no
Vivo,V1731CA,0,-28,no
Vivo,V1732A,0,-28,no
Vivo,V1809A,0,-28,no
Vivo,V1813A,0,-28,no
Vivo,V1813BA,0,-28,no
Vivo,V1813BT,0,-28,no
Vivo,V1814A,0,-28,no
Vivo,V1816A,0,-28,no
Vivo,V1818A,0,-28,no
Vivo,V1818BA,0,-28,no
Vivo,V1818CA,0,-28,no
Vivo,V1821A,0,-28,no
Vivo,V1824A,0,-28,no
Vivo,V1829A,0,-28,no
Vivo,V1831A,0,-28,no
Vivo,V1832A,0,-28,no
Vivo,V1836A,0,-28,no
Vivo,V1838A,0,-28,no
Vivo,V1901A,0,-28,no
Vivo,V1911A,0,-28,no
Vivo,V1913A,0,-28,no
Vivo,V1914A,0,-28,no
Vivo,V1916A,0,-28,no
Vivo,V1921A,0,-28,no
Vivo,V1922A,0,-28,no
Vivo,V1923A,0,-28,no
Vivo,V1924A,0,-28,no
Vivo,V1926,0,-28,no
Vivo,V1928A,0,-28,no
Vivo,V1930A,0,-28,no
Vivo,V1932A,0,-28,no
Vivo,V1934A,0,-28,no
Vivo,V1936A,0,-28,no
Vivo,V1936AL,0,-28,no
Vivo,V1938CT,0,-28,no
Vivo,V1938T,0,-28,no
Vivo,V1941A,0,-28,no
Vivo,V1945A,0,-28,no
Vivo,V1950A,0,-28,no
Vivo,V1955A,0,-28,no
Vivo,V1962A,0,-28,no
Vivo,V1963A,0,-28,no
Vivo,V1965A,0,-28,no
Vivo,V1981A,0,-28,no
Vivo,V1990A,0,-28,no
Vivo,vivo 1601,0,-28,no
Vivo,vivo 1603,0,-28,no
Vivo,vivo 1606,0,-28,no
Vivo,vivo 1609,0,-28,no
Vivo,vivo 1610,0,-28,no
Vivo,vivo 1611,0,-28,no
Vivo,vivo 1707,0,-28,no
Vivo,vivo 1713,0,-28,no
Vivo,vivo 1714,0,-28,no
Vivo,vivo 1716,0,-28,no
Vivo,vivo 1718,0,-28,no
Vivo,vivo 1719,0,-28,no
Vivo,vivo 1720,0,-28,no
Vivo,vivo 1721,0,-28,no
Vivo,vivo 1723,4,-30,yes
Vivo,vivo 1724,0,-28,no
Vivo,vivo 1725,0,-28,no
Vivo,vivo 1726,0,-28,no
Vivo,vivo 1727,0,-28,no
Vivo,vivo 1801,0,-28,no
Vivo,vivo 1802,0,-28,no
Vivo,vivo 1803,0,-28,no
Vivo,vivo 1804,-4,-22,yes
Vivo,vivo 1805,0,-28,no
Vivo,vivo 1806,0,-28,no
Vivo,vivo 1807,0,-28,no
Vivo,vivo 1808,0,-28,no
Vivo,vivo 1811,0,-28,no
Vivo,vivo 1812,0,-28,no
Vivo,vivo 1813,0,-28,no
Vivo,vivo 1814,0,-28,no
Vivo,vivo 1815,0,-28,no
Vivo,vivo 1816,0,-28,no
Vivo,vivo 1817,0,-28,no
Vivo,vivo 1818,0,-28,no
Vivo,vivo 1819,0,-28,no
Vivo,vivo 1820,0,-28,no
Vivo,vivo 1851,0,-31,yes
Vivo,vivo 1901,0,-28,no
Vivo,vivo 1902,0,-28,no
Vivo,vivo 1904,0,-28,no
Vivo,vivo 1906,0,-28,no
Vivo,vivo 1907,0,-28,no
Vivo,vivo 1909,0,-28,no
Vivo,vivo 1910,0,-28,no
Vivo,vivo 1912,0,-28,no
Vivo,vivo 1913,0,-28,no
Vivo,vivo 1914,0,-28,no
Vivo,vivo 1915,0,-28,no
Vivo,vivo 1916,0,-28,no
Vivo,vivo 1917,0,-28,no
Vivo,vivo 1919,0,-28,no
Vivo,vivo 1920,0,-28,no
Vivo,vivo 1921,0,-28,no
Vivo,vivo 1933,0,-28,no
Vivo,vivo 1935,0,-28,no
Vivo,vivo 1937,0,-28,no
Vivo,vivo 1951,0,-28,no
Vivo,vivo 2010,0,-28,no
Vivo,vivo NEX A,0,-28,no
Vivo,vivo NEX S,0,-28,no
Vivo,vivo PD1415A,0,-28,no
Vivo,vivo PD1501D,0,-28,no
Vivo,vivo PD1515A,0,-28,no
Vivo,vivo PD1515BA,0,-28,no
Vivo,vivo PD1522A,0,-28,no
Vivo,vivo PD1523A,0,-28,no
Vivo,vivo PD1524B,0,-28,no
Vivo,vivo PD1612,0,-28,no
Vivo,vivo PD1616B,0,-28,no
Vivo,vivo PD1628,0,-28,no
Vivo,vivo PD1635,0,-28,no
Vivo,vivo PD1708,0,-28,no
Vivo,vivo PD1709,0,-28,no
Vivo,vivo PD1710,0,-28,no
Vivo,vivo PD1721,0,-28,no
Vivo,vivo V1,0,-28,no
Vivo,vivo V3,0,-28,no
Vivo,vivo V3Lite,0,-28,no
Vivo,vivo V3Max,0,-28,no
Vivo,vivo V3Max+ A,0,-28,no
Vivo,vivo V5Plus,0,-28,no
Vivo,vivo X20A,0,-28,no
Vivo,vivo X20Plus A,0,-28,no
Vivo,vivo X20Plus UD,0,-28,no
Vivo,vivo X21A,0,-28,no
Vivo,vivo X21UD A,0,-28,no
Vivo,vivo X21i A,0,-28,no
Vivo,vivo X5,0,-28,no
Vivo,vivo X5M,0,-28,no
Vivo,vivo X5Max,0,-28,no
Vivo,vivo X5Max S,0,-28,no
Vivo,vivo X5MaxV,0,-28,no
Vivo,vivo X5Pro,0,-28,no
Vivo,vivo X5Pro D,0,-28,no
Vivo,vivo X5Pro V,0,-28,no
Vivo,vivo X6D,0,-28,no
Vivo,vivo X6S A,0,-28,no
Vivo,vivo X7,0,-28,no
Vivo,vivo X7Plus,0,-28,no
Vivo,vivo X9,0,-28,no
Vivo,vivo X9Plus,0,-28,no
Vivo,vivo X9i,0,-28,no
Vivo,vivo X9s,0,-28,no
Vivo,vivo X9s Plus,0,-28,no
Vivo,vivo Xplay5A,0,-28,no
Vivo,vivo Xplay6,0,-28,no
Vivo,vivo Y11,0,-28,no
Vivo,vivo Y13iL,0,-28,no
Vivo,vivo Y15,0,-28,no
Vivo,vivo Y15S,0,-28,no
Vivo,vivo Y21,0,-28,no
Vivo,vivo Y21L,0,-28,no
Vivo,vivo Y22,0,-28,no
Vivo,vivo Y27,0,-28,no
Vivo,vivo Y28,0,-28,no
Vivo,vivo Y31,0,-28,no
Vivo,vivo Y31L,0,-28,no
Vivo,vivo Y31i,0,-28,no
Vivo,vivo Y33,0,-28,no
Vivo,vivo Y35,0,-28,no
Vivo,vivo Y35A,0,-28,no
Vivo,vivo Y37,0,-28,no
Vivo,vivo Y51,0,-28,no
Vivo,vivo Y51A,0,-28,no
Vivo,vivo Y55,0,-28,no
Vivo,vivo Y66,0,-28,no
Vivo,vivo Y66i A,0,-28,no
Vivo,vivo Y67,0,-28,no
Vivo,vivo Y69A,0,-28,no
Vivo,vivo Y71A,0,-28,no
Vivo,vivo Y75A,0,-28,no
Vivo,vivo Y75s,0,-28,no
Vivo,vivo Y79A,0,-28,no
Vivo,vivo Y83A,0,-28,no
Vivo,vivo Y85A,0,-28,no
Vivo,vivo Y89,0,-28,no
Vivo,vivo Y923,0,-28,no
Vivo,vivo Y937,0,-28,no
Vivo,vivo Z1,0,-28,no
Vivo,vivo Z1i,0,-28,no
Vivo,vivo Z3x,0,-28,no
Xiaomi,2013022,-5,-27,no
Xiaomi,2013023,-5,-27,no
Xiaomi,2014011,-5,-27,no
Xiaomi,2014501,-5,-27,no
Xiaomi,2014502,-5,-27,no
Xiaomi,2014811,-5,-27,no
Xiaomi,2014812,-5,-27,no
Xiaomi,2014813,-5,-27,no
Xiaomi,2014817,-5,-27,no
Xiaomi,2014818,-5,-27,no
Xiaomi,2014819,-5,-27,no
Xiaomi,Cmi,-5,-27,no
Xiaomi,HM 1AC,-5,-27,no
Xiaomi,HM 1S,-5,-27,no
Xiaomi,HM 1SC,-5,-27,no
Xiaomi,HM 1SW,-5,-27,no
Xiaomi,HM 2A,-5,-27,no
Xiaomi,HM NOTE 1LTE,-5,-27,no
Xiaomi,HM NOTE 1LTETD,-5,-27,no
Xiaomi,HM NOTE 1LTEW,-5,-27,no
Xiaomi,HM NOTE 1S,-5,-27,no
Xiaomi,HM NOTE 1TD,-5,-27,no
Xiaomi,HM NOTE 1W,-5,-27,no
Xiaomi,M2002J9E,-5,-27,no
Xiaomi,M2002J9G,-5,-27,no
Xiaomi,MI 2,-5,-27,no
Xiaomi,MI 2A,-5,-27,no
Xiaomi,MI 2S,-5,-27,no
Xiaomi,MI 3,-5,-27,no
Xiaomi,MI 3W,-5,-27,no
Xiaomi,MI 4C,-4,-21,no
Xiaomi,MI 4LTE,-5,-27,no
Xiaomi,MI 4S,-5,-27,no
Xiaomi,MI 4W,-4,-21,yes
Xiaomi,MI 5,-7,-26,yes
Xiaomi,MI 5C,-5,-27,no
Xiaomi,MI 5X,-5,-27,no
Xiaomi,MI 5s,-13,-24,yes
Xiaomi,MI 5s Plus,-6,-30,yes
Xiaomi,MI 6,3,-36,yes
Xiaomi,MI 6X,-5,-27,no
Xiaomi,MI 8,-8,-26,yes
Xiaomi,MI 8 Explorer Edition,-5,-27,no
Xiaomi,MI 8 Lite,-9,-19,yes
Xiaomi,MI 8 Pro,-8,-33,yes
Xiaomi,MI 8 SE,-5,-27,no
Xiaomi,MI 8 UD,-8,-33,no
Xiaomi,MI 9,-5,-27,no
Xiaomi,MI CC 9,-5,-27,no
Xiaomi,MI CC 9e,-5,-27,no
Xiaomi,MI CC9 Pro,-5,-27,no
Xiaomi,MI MAX,-5,-27,no
Xiaomi,MI MAX 2,-5,-27,no
Xiaomi,MI MAX 3,-1,-32,yes
Xiaomi,MI NOTE LTE,10,-30,yes
Xiaomi,MI NOTE Pro,-5,-27,no
Xiaomi,MI PAD,-5,-27,no
Xiaomi,MI PAD 2,-5,-27,no
Xiaomi,MI PAD 3,-5,-27,no
Xiaomi,MI PAD 4,-5,-27,no
Xiaomi,MI PLAY,-5,-27,no
Xiaomi,MIBOX3,-5,-27,no
Xiaomi,MIBOX4,-5,-27,no
Xiaomi,MIX,-15,-28,yes
Xiaomi,MIX 2,-4,-27,no
Xiaomi,MIX 2S,-8,-17,no
Xiaomi,MIX 3,-5,-27,no
Xiaomi,Meri,-5,-27,no
Xiaomi,Mi 10,-5,-27,no
Xiaomi,Mi 10 Pro,-5,-27,no
Xiaomi,Mi 4i,-5,-27,no
Xiaomi,Mi 9 Lite,-5,-27,no
Xiaomi,Mi 9 SE,-5,-27,no
Xiaomi,Mi 9T,-5,-27,no
Xiaomi,Mi 9T Pro,-5,-27,no
Xiaomi,Mi A1,-4,-28,yes
Xiaomi,Mi A2,-5,-34,yes
Xiaomi,Mi A2 Lite,-4,-19,yes
Xiaomi,Mi A3,-5,-20,yes
Xiaomi,Mi MIX 2,-4,-27,yes
Xiaomi,Mi MIX 2S,-8,-17,yes
Xiaomi,Mi MIX 3,-5,-27,no
Xiaomi,Mi MIX 3 5G,-5,-27,no
Xiaomi,Mi Note 10,-5,-27,no
Xiaomi,Mi Note 10 Lite,-5,-27,no
Xiaomi,Mi Note 2,-10,-32,yes
Xiaomi,Mi Note 3,-5,-27,no
Xiaomi,Mi Watch,-5,-27,no
Xiaomi,Mi-4c,-5,-27,no
Xiaomi,Mi9 Pro 5G,-5,-27,no
Xiaomi,MiBOX1S,-5,-27,no
Xiaomi,MiBOX2,-5,-27,no
Xiaomi,MiBOX3S,-5,-27,no
Xiaomi,MiBOX_PRO,-5,-27,no
Xiaomi,MiBOX_mini,-5,-27,no
Xiaomi,MiProjA1,-5,-27,no
Xiaomi,MiProjM05,-5,-27,no
Xiaomi,MiTV,-5,-27,no
